time,iteration,well_num,avg_h,avg_s,avg_v
1724890018.133688,10,58,56.951388888888886,44.30555555555556,82.95138888888889
1724890018.1338532,10,59,47.486111111111114,50.348958333333336,77.60416666666667
1724890018.1340127,10,69,82.70138888888889,49.326388888888886,47.767361111111114
1724890018.1341784,10,70,79.27083333333333,46.317708333333336,51.045138888888886
1724890018.1343262,10,71,67.48090277777777,51.661458333333336,53.588541666666664
1724890018.1344712,10,81,87.22222222222223,53.154513888888886,60.78993055555556
1724890018.134611,10,82,66.53125,54.140625,31.178819444444443
1724890018.1347492,10,83,59.765625,52.98784722222222,30.838541666666668
1724890018.134891,10,93,94.31076388888889,52.75868055555556,43.901041666666664
1724890018.135028,10,94,74.07638888888889,61.58506944444444,28.20486111111111
1724890018.1351664,10,95,71.69618055555556,49.548611111111114,27.79513888888889
1724890346.618038,11,0,68.67013888888889,27.06076388888889,124.77951388888889
1724890346.61822,11,1,60.998263888888886,29.73784722222222,127.26909722222224
1724890346.6183825,11,2,66.09722222222223,28.385416666666668,127.84027777777776
1724890346.6185417,11,12,79.33680555555556,45.671875,52.541666666666664
1724890346.6186955,11,13,80.64930555555556,40.75,68.48090277777777
1724890346.6188488,11,14,80.85069444444444,41.46527777777778,65.65104166666667
1724890346.6190014,11,24,84.40798611111111,35.53125,69.21354166666667
1724890346.6191552,11,25,77.40277777777777,53.47569444444444,43.734375
1724890346.619309,11,26,77.55902777777777,42.076388888888886,36.24131944444444
1724890346.6194658,11,36,85.47743055555556,40.74305555555556,51.498263888888886
1724890346.6196215,11,37,87.24652777777777,37.55034722222222,35.98090277777778
1724890346.6197789,11,38,75.1875,41.967013888888886,35.60590277777778
1724890353.021585,11,48,52.75694444444444,37.53125,101.50694444444444
1724890353.0217843,11,49,59.859375,30.12673611111111,101.53298611111111
1724890353.0219483,11,50,50.59375,35.59375,99.07291666666669
1724890353.0220995,11,60,72.99305555555556,49.814236111111114,43.958333333333336
1724890353.0222485,11,61,75.94444444444444,42.66493055555556,62.348958333333336
1724890353.0223973,11,62,69.953125,44.10069444444444,58.54340277777778
1724890353.0225449,11,72,84.453125,41.24652777777778,65.29166666666667
1724890353.0226967,11,73,58.33680555555556,46.80381944444444,37.6875
1724890353.0228453,11,74,78.98263888888889,44.989583333333336,37.63715277777778
1724890353.023002,11,84,91.36979166666669,51.48090277777778,52.69444444444444
1724890353.0231516,11,85,84.86805555555556,51.026041666666664,37.78993055555556
1724890353.0233016,11,86,77.73611111111111,38.25694444444444,35.18402777777778
1724890359.453647,11,3,63.18055555555556,28.571180555555557,129.3125
1724890359.455553,11,4,56.234375,29.85763888888889,121.93923611111111
1724890359.4557717,11,5,64.05034722222223,27.71527777777778,128.46875
1724890359.455943,11,15,74.33159722222223,49.01215277777778,43.642361111111114
1724890359.4561007,11,16,78.12326388888889,45.25868055555556,66.90625
1724890359.4562674,11,17,73.80729166666667,41.92881944444444,62.15625
1724890359.4564283,11,27,84.14583333333333,39.755208333333336,67.62152777777777
1724890359.4565887,11,28,60.026041666666664,51.74131944444444,36.05034722222222
1724890359.4567423,11,29,67.11284722222223,53.84722222222222,33.35590277777778
1724890359.4569016,11,39,85.55034722222223,38.98784722222222,56.755208333333336
1724890359.457059,11,40,86.16493055555556,42.75,35.04340277777778
1724890359.4572124,11,41,67.97916666666667,41.72569444444444,34.76215277777778
1724890365.969471,11,51,53.295138888888886,36.00347222222222,99.74131944444444
1724890365.9696662,11,52,57.89409722222222,32.505208333333336,97.06423611111111
1724890365.9698403,11,53,52.489583333333336,39.20659722222222,94.328125
1724890365.9700902,11,63,68.89236111111111,42.234375,52.91493055555556
1724890365.9702532,11,64,69.24131944444444,38.032986111111114,62.239583333333336
1724890365.9704137,11,65,74.66666666666667,44.14930555555556,58.208333333333336
1724890365.9705691,11,75,78.64930555555556,40.43055555555556,66.89236111111111
1724890365.9707286,11,76,66.45833333333333,43.84722222222222,35.79340277777778
1724890365.9708862,11,77,64.00868055555556,46.30381944444444,31.274305555555557
1724890365.971044,11,87,92.04340277777776,41.017361111111114,47.28819444444444
1724890365.971202,11,88,84.88194444444444,45.953125,34.63715277777778
1724890365.9713671,11,89,64.08506944444444,38.24131944444444,32.22743055555556
1724890372.6529531,11,6,63.36805555555556,33.623263888888886,110.27604166666669
1724890372.6531289,11,7,58.083333333333336,30.11284722222222,110.81423611111111
1724890372.6532948,11,8,60.9375,29.413194444444443,110.44791666666669
1724890372.6534555,11,18,61.30555555555556,44.078125,51.953125
1724890372.6536033,11,19,79.45138888888889,42.47743055555556,64.72222222222223
1724890372.6537528,11,20,75.73611111111111,43.65972222222222,64.84375
1724890372.6539116,11,30,85.62847222222223,45.46875,66.15104166666667
1724890372.654062,11,31,70.12847222222223,41.791666666666664,37.21527777777778
1724890372.6542609,11,32,68.36458333333333,39.251736111111114,32.89930555555556
1724890372.6544137,11,42,80.61111111111111,37.567708333333336,49.99305555555556
1724890372.6545663,11,43,81.82638888888889,47.736111111111114,37.958333333333336
1724890372.654714,11,44,79.14930555555556,42.80034722222222,33.57118055555556
1724890378.6517258,11,54,46.66493055555556,49.82465277777778,84.12847222222223
1724890378.6519816,11,55,47.68055555555556,48.673611111111114,82.125
1724890378.6521456,11,56,45.364583333333336,49.05381944444444,78.84027777777777
1724890378.6523008,11,66,74.53993055555556,47.739583333333336,49.546875
1724890378.6524518,11,67,81.36805555555556,44.454861111111114,55.86631944444444
1724890378.6525965,11,68,70.15972222222223,39.545138888888886,57.932291666666664
1724890378.6527448,11,78,86.29166666666667,42.23090277777778,64.72048611111111
1724890378.652897,11,79,73.24652777777777,37.536458333333336,33.93402777777778
1724890378.653062,11,80,68.828125,53.010416666666664,33.11631944444444
1724890378.6532118,11,90,92.89583333333331,50.423611111111114,47.501736111111114
1724890378.6533558,11,91,84.80729166666667,55.645833333333336,34.75868055555556
1724890378.6535058,11,92,74.85416666666667,34.526041666666664,33.171875
1724890385.6034212,11,9,63.93055555555556,33.76215277777778,111.53472222222224
1724890385.603593,11,10,63.46875,29.75,108.64930555555556
1724890385.603746,11,11,66.77430555555556,30.776041666666668,110.60243055555556
1724890385.6039054,11,21,63.470486111111114,49.69965277777778,38.84375
1724890385.6040587,11,22,60.20659722222222,40.47222222222222,56.55034722222222
1724890385.60421,11,23,70.83680555555556,47.60590277777778,62.234375
1724890385.604368,11,33,85.67013888888889,48.498263888888886,64.76909722222223
1724890385.6045182,11,34,60.72222222222222,54.833333333333336,31.10763888888889
1724890385.6046658,11,35,60.37847222222222,57.8125,31.10590277777778
1724890385.604818,11,45,88.51041666666667,57.31597222222222,54.32118055555556
1724890385.6049674,11,46,87.34722222222223,52.501736111111114,31.28298611111111
1724890385.605116,11,47,75.73611111111111,42.76215277777778,31.336805555555557
1724890394.415077,11,57,47.63715277777778,52.46006944444444,81.01909722222223
1724890394.4152527,11,58,55.30902777777778,42.763888888888886,80.21701388888889
1724890394.4154034,11,59,47.25694444444444,54.942708333333336,77.07118055555556
1724890394.4155502,11,69,69.74652777777777,49.22569444444444,50.345486111111114
1724890394.4156952,11,70,72.97743055555556,41.802083333333336,50.630208333333336
1724890394.4158382,11,71,63.78993055555556,49.22569444444444,56.364583333333336
1724890394.4159796,11,81,84.92013888888889,47.26215277777778,63.32465277777778
1724890394.4161186,11,82,62.10069444444444,52.951388888888886,32.56597222222222
1724890394.4162583,11,83,61.201388888888886,45.732638888888886,29.95486111111111
1724890394.4163983,11,93,85.21527777777777,50.27256944444444,42.96006944444444
1724890394.4165373,11,94,74.41666666666667,60.77777777777778,29.493055555555557
1724890394.416678,11,95,75.97395833333333,51.427083333333336,30.618055555555557
1724890723.0740163,12,0,72.30034722222223,31.210069444444443,125.359375
1724890723.0741944,12,1,63.958333333333336,29.93576388888889,129.36979166666666
1724890723.0743542,12,2,70.88020833333333,29.602430555555557,128.1875
1724890723.074507,12,12,89.69097222222223,51.78472222222222,54.53819444444444
1724890723.074657,12,13,85.31944444444444,38.557291666666664,67.77951388888889
1724890723.0748034,12,14,81.25,47.9375,65.28472222222223
1724890723.0749524,12,24,87.83159722222223,42.107638888888886,69.46006944444444
1724890723.0751145,12,25,88.12152777777777,56.28993055555556,42.44618055555556
1724890723.075283,12,26,83.86111111111111,44.15277777777778,37.30381944444444
1724890723.075437,12,36,88.69791666666667,43.013888888888886,51.12847222222222
1724890723.0756211,12,37,92.77256944444444,60.35243055555556,36.66319444444444
1724890723.075781,12,38,89.85763888888889,42.57118055555556,35.94444444444444
1724890729.206553,12,48,53.0625,39.057291666666664,101.76909722222224
1724890729.2067285,12,49,64.74305555555556,34.317708333333336,101.97569444444444
1724890729.2068818,12,50,56.411458333333336,34.75868055555556,98.40972222222224
1724890729.2070296,12,60,79.02777777777777,52.41493055555556,43.861111111111114
1724890729.2071817,12,61,80.03472222222223,43.96875,62.38368055555556
1724890729.2073278,12,62,77.63888888888889,44.06944444444444,57.64409722222222
1724890729.207473,12,72,88.72916666666667,44.15277777777778,64.46527777777777
1724890729.2076142,12,73,66.29166666666667,45.979166666666664,37.630208333333336
1724890729.2077646,12,74,84.00520833333333,51.873263888888886,36.765625
1724890729.207914,12,84,93.52777777777776,50.16319444444444,50.657986111111114
1724890729.2080598,12,85,92.66666666666669,56.22222222222222,37.885416666666664
1724890729.2082102,12,86,94.55729166666669,43.984375,36.99652777777778
1724890735.3231893,12,3,72.72569444444444,30.921875,129.27604166666666
1724890735.3233824,12,4,62.44097222222222,30.19965277777778,121.43229166666669
1724890735.3235505,12,5,65.80902777777777,27.82986111111111,128.60243055555554
1724890735.3237095,12,15,81.26215277777777,49.255208333333336,44.58159722222222
1724890735.3238857,12,16,83.20833333333333,41.59027777777778,66.31770833333333
1724890735.3241203,12,17,75.99652777777777,50.87847222222222,63.75694444444444
1724890735.32435,12,27,87.81597222222223,45.78993055555556,67.64583333333333
1724890735.3245814,12,28,73.11631944444444,47.338541666666664,36.282986111111114
1724890735.3248053,12,29,81.47395833333333,53.64409722222222,33.90625
1724890735.3250427,12,39,89.92708333333333,49.401041666666664,54.454861111111114
1724890735.3252993,12,40,87.07638888888889,52.30555555555556,35.329861111111114
1724890735.326913,12,41,72.88194444444444,43.22222222222222,34.90625
1724890741.5741785,12,51,60.458333333333336,37.060763888888886,99.984375
1724890741.57452,12,52,59.28472222222222,36.53993055555556,98.06076388888889
1724890741.574752,12,53,58.80902777777778,34.57118055555556,94.04513888888889
1724890741.5749283,12,63,80.13020833333333,41.49131944444444,52.265625
1724890741.5751202,12,64,84.87326388888889,42.94618055555556,59.838541666666664
1724890741.5752726,12,65,78.67013888888889,45.97569444444444,57.42534722222222
1724890741.5754185,12,75,87.60069444444444,48.85069444444444,64.58854166666667
1724890741.5755603,12,76,77.38715277777777,45.532986111111114,34.65625
1724890741.5757036,12,77,62.52430555555556,30.506944444444443,30.788194444444443
1724890741.57585,12,87,99.67708333333331,47.265625,47.951388888888886
1724890741.5759935,12,88,87.15625,51.41319444444444,32.326388888888886
1724890741.5761373,12,89,84.83506944444444,42.703125,30.921875
1724890748.636253,12,6,65.21527777777777,33.295138888888886,109.96180555555556
1724890748.63644,12,7,63.763888888888886,29.145833333333332,111.11111111111111
1724890748.636598,12,8,70.28125,31.883680555555557,111.109375
1724890748.6367962,12,18,80.63020833333333,47.65972222222222,51.861111111111114
1724890748.6369514,12,19,88.78298611111111,48.185763888888886,65.14930555555556
1724890748.637102,12,20,81.5625,46.10243055555556,65.828125
1724890748.6372578,12,30,89.83680555555556,46.635416666666664,66.33680555555556
1724890748.637407,12,31,73.39756944444444,42.97569444444444,37.432291666666664
1724890748.6375537,12,32,75.8125,40.973958333333336,32.35243055555556
1724890748.6377182,12,42,91.54166666666669,51.861111111111114,50.44444444444444
1724890748.637881,12,43,92.734375,54.576388888888886,39.31944444444444
1724890748.6380308,12,44,89.97569444444444,58.470486111111114,34.701388888888886
1724890755.2263992,12,54,47.90277777777778,48.673611111111114,85.54166666666667
1724890755.2266252,12,55,50.739583333333336,45.25694444444444,83.67534722222223
1724890755.2267883,12,56,47.770833333333336,48.89756944444444,80.53472222222223
1724890755.2269366,12,66,75.50347222222223,44.828125,47.333333333333336
1724890755.227083,12,67,84.03993055555556,49.791666666666664,56.545138888888886
1724890755.2272265,12,68,81.77430555555556,47.21006944444444,60.77430555555556
1724890755.2273695,12,78,87.47395833333333,42.79340277777778,63.78472222222222
1724890755.2275157,12,79,73.42013888888889,42.03125,34.236111111111114
1724890755.227655,12,80,84.90104166666667,46.81597222222222,32.21006944444444
1724890755.227798,12,90,89.94270833333333,51.998263888888886,46.619791666666664
1724890755.2279384,12,91,89.81944444444444,55.46875,34.51909722222222
1724890755.2280798,12,92,83.17708333333333,38.01909722222222,32.171875
1724890762.9612627,12,9,69.80729166666667,35.032986111111114,113.53819444444444
1724890762.9614484,12,10,65.70659722222223,34.42881944444444,110.95138888888889
1724890762.961611,12,11,70.43576388888889,32.21875,112.38368055555556
1724890762.961779,12,21,70.79340277777777,43.08680555555556,38.71006944444444
1724890762.9619372,12,22,73.30902777777777,47.567708333333336,59.02777777777778
1724890762.9620876,12,23,75.63888888888889,48.26909722222222,62.74305555555556
1724890762.962237,12,33,87.52604166666667,48.40625,65.10416666666667
1724890762.9623902,12,34,66.53125,56.486111111111114,31.98784722222222
1724890762.9625368,12,35,74.5625,48.65277777777778,31.161458333333332
1724890762.962686,12,45,93.27083333333331,57.13194444444444,51.923611111111114
1724890762.962833,12,46,81.33680555555556,44.48784722222222,32.58506944444444
1724890762.9629798,12,47,60.53472222222222,39.36631944444444,32.76909722222222
1724890769.4830182,12,57,49.74652777777778,55.072916666666664,81.02951388888889
1724890769.483223,12,58,54.93402777777778,46.13368055555556,80.43229166666667
1724890769.4833791,12,59,49.69097222222222,56.067708333333336,75.19618055555556
1724890769.483535,12,69,94.07291666666669,47.848958333333336,48.92534722222222
1724890769.4836867,12,70,74.421875,46.760416666666664,52.494791666666664
1724890769.4838345,12,71,71.97222222222223,52.53472222222222,55.40972222222222
1724890769.4839802,12,81,88.20138888888889,49.208333333333336,61.598958333333336
1724890769.4841251,12,82,67.15277777777777,56.00694444444444,32.8125
1724890769.48427,12,83,72.44791666666667,46.96527777777778,30.40625
1724890769.484416,12,93,87.04513888888889,57.75694444444444,43.94444444444444
1724890769.4845586,12,94,83.36284722222223,61.77777777777778,29.4375
1724890769.484701,12,95,87.48958333333333,61.08680555555556,32.157986111111114
1724891102.0484974,13,0,59.486111111111114,28.56076388888889,127.19097222222224
1724891102.0487309,13,1,57.875,28.73090277777778,131.98784722222223
1724891102.0488846,13,2,64.73784722222223,27.18402777777778,130.87673611111111
1724891102.049034,13,12,63.142361111111114,37.234375,49.838541666666664
1724891102.0491743,13,13,75.86284722222223,34.43402777777778,67.50868055555556
1724891102.0493147,13,14,76.14583333333333,43.625,64.94791666666667
1724891102.0494614,13,24,77.84548611111111,30.401041666666668,69.05381944444444
1724891102.0496018,13,25,71.39930555555556,39.02777777777778,41.548611111111114
1724891102.0497432,13,26,67.28819444444444,43.098958333333336,36.223958333333336
1724891102.049904,13,36,81.52256944444444,34.03125,51.90277777777778
1724891102.0500493,13,37,64.82291666666667,41.77256944444444,36.30034722222222
1724891102.050187,13,38,75.18402777777777,32.58680555555556,35.72222222222222
1724891110.1020749,13,48,49.77777777777778,39.35590277777778,102.58854166666669
1724891110.1022687,13,49,56.13715277777778,34.984375,102.69097222222224
1724891110.1024325,13,50,48.0625,40.65972222222222,99.78645833333331
1724891110.1025915,13,60,67.5625,47.654513888888886,41.62847222222222
1724891110.104163,13,61,76.83854166666667,43.81597222222222,61.482638888888886
1724891110.104314,13,62,66.9375,42.302083333333336,57.80902777777778
1724891110.1044607,13,72,84.39930555555556,40.979166666666664,63.80381944444444
1724891110.1046045,13,73,61.013888888888886,44.916666666666664,36.494791666666664
1724891110.1047509,13,74,66.60763888888889,48.71006944444444,36.767361111111114
1724891110.104903,13,84,84.35069444444444,39.75347222222222,49.24652777777778
1724891110.1050453,13,85,80.88368055555556,47.236111111111114,36.142361111111114
1724891110.105188,13,86,68.94791666666667,32.98090277777778,34.609375
1724891117.468313,13,3,62.291666666666664,28.755208333333332,130.51041666666666
1724891117.4684925,13,4,57.489583333333336,29.92534722222222,123.23611111111111
1724891117.4686437,13,5,57.642361111111114,28.24826388888889,129.77430555555554
1724891117.468791,13,15,75.23263888888889,44.22743055555556,45.77777777777778
1724891117.4689305,13,16,77.80555555555556,35.067708333333336,66.19097222222223
1724891117.4690711,13,17,78.67013888888889,46.68055555555556,63.28819444444444
1724891117.4692106,13,27,78.80381944444444,33.333333333333336,67.29513888888889
1724891117.4693663,13,28,65.15451388888889,58.822916666666664,37.11284722222222
1724891117.469526,13,29,57.182291666666664,56.48090277777778,32.94097222222222
1724891117.469701,13,39,83.22395833333333,39.892361111111114,54.19618055555556
1724891117.469881,13,40,74.50868055555556,42.932291666666664,35.213541666666664
1724891117.470081,13,41,72.66840277777777,42.41840277777778,34.80902777777778
1724891123.4913905,13,51,51.02430555555556,39.814236111111114,100.87326388888889
1724891123.4915912,13,52,50.920138888888886,40.19965277777778,98.8125
1724891123.4917624,13,53,49.673611111111114,38.935763888888886,94.265625
1724891123.4919508,13,63,61.510416666666664,48.25694444444444,54.232638888888886
1724891123.4921205,13,64,69.359375,34.697916666666664,62.02256944444444
1724891123.4922805,13,65,60.97222222222222,49.135416666666664,56.00694444444444
1724891123.4924417,13,75,77.08333333333333,43.751736111111114,66.53819444444444
1724891123.492601,13,76,56.23090277777778,47.638888888888886,36.625
1724891123.492818,13,77,66.45486111111111,44.44618055555556,31.078125
1724891123.4930418,13,87,85.79340277777777,42.77430555555556,47.494791666666664
1724891123.4932673,13,88,80.69791666666667,56.098958333333336,34.828125
1724891123.4935014,13,89,71.24826388888889,35.489583333333336,32.60590277777778
1724891130.9623723,13,6,55.78125,33.31597222222222,111.84375
1724891130.962561,13,7,57.50868055555556,30.40451388888889,113.02604166666669
1724891130.9627304,13,8,59.52777777777778,30.09201388888889,113.01215277777776
1724891130.96289,13,18,75.16319444444444,43.21875,48.423611111111114
1724891130.9630418,13,19,76.77777777777777,44.45659722222222,65.44965277777777
1724891130.9631937,13,20,72.73611111111111,37.95659722222222,65.22395833333333
1724891130.9633718,13,30,84.17708333333333,40.07118055555556,66.12673611111111
1724891130.9635274,13,31,68.00347222222223,46.40277777777778,37.298611111111114
1724891130.9636943,13,32,56.85243055555556,54.19965277777778,34.06944444444444
1724891130.963869,13,42,85.88541666666667,49.15625,50.765625
1724891130.964059,13,43,82.73958333333333,55.25868055555556,38.079861111111114
1724891130.9642277,13,44,77.75694444444444,37.81597222222222,33.35590277777778
1724891138.7964969,13,54,45.375,50.75694444444444,85.64236111111111
1724891138.7966778,13,55,41.967013888888886,59.46527777777778,83.72743055555556
1724891138.796904,13,56,40.3125,47.670138888888886,79.61458333333333
1724891138.7970624,13,66,78.60416666666667,43.625,48.501736111111114
1724891138.7972152,13,67,80.42013888888889,40.80555555555556,56.786458333333336
1724891138.7973642,13,68,71.89583333333333,47.94618055555556,59.53472222222222
1724891138.797514,13,78,82.83333333333333,36.517361111111114,64.203125
1724891138.797661,13,79,62.27256944444444,53.85590277777778,34.25868055555556
1724891138.797815,13,80,68.73263888888889,41.609375,33.30381944444444
1724891138.797969,13,90,91.10069444444444,47.24652777777778,46.96180555555556
1724891138.7981153,13,91,81.11631944444444,44.83680555555556,33.829861111111114
1724891138.7982624,13,92,60.77430555555556,44.255208333333336,32.776041666666664
1724891146.296156,13,9,58.744791666666664,33.69444444444444,114.55555555555556
1724891146.2963474,13,10,58.807291666666664,33.33506944444444,112.08506944444444
1724891146.2965045,13,11,62.63368055555556,29.109375,112.421875
1724891146.2966597,13,21,66.66319444444444,46.604166666666664,40.513888888888886
1724891146.296814,13,22,67.34375,46.234375,58.736111111111114
1724891146.2969673,13,23,72.94444444444444,41.20659722222222,61.921875
1724891146.297121,13,33,81.37152777777777,42.911458333333336,64.43576388888889
1724891146.2972715,13,34,52.916666666666664,55.66840277777778,32.369791666666664
1724891146.297427,13,35,56.458333333333336,50.630208333333336,30.147569444444443
1724891146.297588,13,45,88.94444444444444,48.32465277777778,52.046875
1724891146.297737,13,46,76.96180555555556,55.251736111111114,31.069444444444443
1724891146.2978945,13,47,70.77777777777777,53.302083333333336,32.967013888888886
1724891152.577493,13,57,42.33159722222222,58.25,82.88020833333333
1724891152.5777252,13,58,45.60069444444444,55.236111111111114,83.33680555555556
1724891152.577943,13,59,41.822916666666664,58.33506944444444,77.890625
1724891152.5781424,13,69,65.98611111111111,47.213541666666664,48.26909722222222
1724891152.5783422,13,70,70.55555555555556,40.36284722222222,51.30902777777778
1724891152.578542,13,71,64.49652777777777,47.326388888888886,52.885416666666664
1724891152.578738,13,81,80.140625,44.517361111111114,62.27777777777778
1724891152.5789351,13,82,57.510416666666664,51.38715277777778,31.086805555555557
1724891152.579129,13,83,62.329861111111114,50.06597222222222,29.63715277777778
1724891152.5793283,13,93,80.61805555555556,44.55381944444444,44.505208333333336
1724891152.579519,13,94,75.00694444444444,60.369791666666664,28.883680555555557
1724891152.5797153,13,95,73.88194444444444,49.58506944444444,29.59027777777778
1724891480.5601046,14,0,72.48784722222223,32.994791666666664,126.79861111111111
1724891480.560289,14,1,71.10416666666667,32.828125,130.40625
1724891480.560447,14,2,72.29340277777777,28.22222222222222,129.53125
1724891480.5606024,14,12,79.60763888888889,50.560763888888886,50.630208333333336
1724891480.5607553,14,13,80.28298611111111,42.619791666666664,67.92881944444444
1724891480.5609126,14,14,82.65625,42.380208333333336,66.47222222222223
1724891480.561064,14,24,88.69097222222223,38.0,69.19618055555556
1724891480.5612109,14,25,79.00347222222223,62.829861111111114,41.104166666666664
1724891480.561359,14,26,81.54861111111111,49.916666666666664,36.48090277777778
1724891480.5615125,14,36,90.22395833333331,50.060763888888886,51.59722222222222
1724891480.5617218,14,37,85.26736111111111,49.90625,36.13715277777778
1724891480.5618742,14,38,82.85069444444444,48.86631944444444,35.69097222222222
1724891487.779181,14,48,55.388888888888886,36.265625,101.60416666666669
1724891487.779352,14,49,61.689236111111114,32.43055555555556,101.58333333333331
1724891487.7795029,14,50,64.93055555555556,30.51736111111111,98.79513888888889
1724891487.7796524,14,60,73.09201388888889,53.796875,41.42534722222222
1724891487.7797973,14,61,80.85069444444444,53.548611111111114,61.427083333333336
1724891487.7799432,14,62,80.60763888888889,49.14930555555556,58.56597222222222
1724891487.780085,14,72,85.53993055555556,50.36284722222222,63.578125
1724891487.7802265,14,73,71.4375,50.59375,37.326388888888886
1724891487.7803645,14,74,76.42708333333333,49.322916666666664,36.00868055555556
1724891487.780507,14,84,94.52777777777776,58.388888888888886,49.567708333333336
1724891487.780646,14,85,88.46006944444444,62.204861111111114,37.36284722222222
1724891487.780787,14,86,90.96527777777776,56.166666666666664,35.55381944444444
1724891495.009207,14,3,71.57638888888889,29.01736111111111,130.38888888888889
1724891495.0094302,14,4,64.80208333333333,32.60069444444444,123.76215277777776
1724891495.0096514,14,5,68.25,29.43402777777778,130.49826388888889
1724891495.0098789,14,15,79.078125,48.166666666666664,44.685763888888886
1724891495.0101073,14,16,84.40277777777777,50.30902777777778,66.04861111111111
1724891495.0103326,14,17,73.9375,49.22222222222222,62.15277777777778
1724891495.0104969,14,27,86.28993055555556,41.37152777777778,68.04166666666667
1724891495.0106454,14,28,60.22743055555556,55.057291666666664,36.1875
1724891495.0107896,14,29,70.21180555555556,46.041666666666664,32.375
1724891495.0109346,14,39,93.53472222222224,49.963541666666664,56.701388888888886
1724891495.0110767,14,40,86.85416666666667,52.75694444444444,35.72569444444444
1724891495.011217,14,41,75.00868055555556,41.08506944444444,34.09375
1724891764.7535882,14,51,64.55208333333333,36.52430555555556,99.0
1724891764.7538009,14,52,62.44097222222222,36.49131944444444,97.8125
1724891764.753997,14,53,59.263888888888886,33.291666666666664,92.86458333333331
1724891764.754248,14,63,82.75694444444444,55.984375,57.06944444444444
1724891764.7545462,14,64,86.18402777777777,46.451388888888886,57.55381944444444
1724891764.75478,14,65,78.93402777777777,52.24131944444444,60.16840277777778
1724891764.7550206,14,75,87.92013888888889,53.05555555555556,65.53298611111111
1724891764.755243,14,76,81.09895833333333,63.03993055555556,39.81597222222222
1724891764.7554946,14,77,74.44444444444444,53.71180555555556,32.173611111111114
1724891764.7557447,14,87,91.10069444444444,47.609375,44.63715277777778
1724891764.7581427,14,88,87.453125,49.670138888888886,31.92534722222222
1724891764.7583897,14,89,83.89930555555556,51.31944444444444,30.69097222222222
1724891771.7175086,14,6,65.48958333333333,33.78472222222222,111.88715277777776
1724891771.7178106,14,7,68.9375,33.239583333333336,113.84895833333331
1724891771.71805,14,8,65.64930555555556,31.116319444444443,112.91493055555556
1724891771.7182958,14,18,78.01041666666667,48.328125,42.13194444444444
1724891771.7198472,14,19,88.95138888888889,53.65277777777778,65.16145833333333
1724891771.7200146,14,20,84.56597222222223,48.848958333333336,65.18229166666667
1724891771.7201724,14,30,87.76215277777777,46.49652777777778,65.01909722222223
1724891771.7203412,14,31,78.19791666666667,53.27777777777778,36.88368055555556
1724891771.7204924,14,32,67.16319444444444,56.84375,33.958333333333336
1724891771.7206469,14,42,86.53298611111111,49.50868055555556,51.28993055555556
1724891771.720802,14,43,90.17013888888889,69.94618055555556,39.935763888888886
1724891771.720952,14,44,81.29861111111111,57.263888888888886,33.447916666666664
1724891777.8863082,14,54,53.53125,47.39756944444444,84.82986111111111
1724891777.8865669,14,55,49.87152777777778,45.27777777777778,81.046875
1724891777.8867865,14,56,52.44618055555556,45.642361111111114,77.86979166666667
1724891777.886949,14,66,78.90277777777777,53.260416666666664,50.04340277777778
1724891777.8871,14,67,83.01041666666667,43.46875,54.717013888888886
1724891777.8872464,14,68,78.02083333333333,47.307291666666664,60.185763888888886
1724891777.8873916,14,78,87.64930555555556,46.43402777777778,62.765625
1724891777.88754,14,79,76.95138888888889,47.046875,35.532986111111114
1724891777.8876796,14,80,78.45486111111111,54.65625,32.05555555555556
1724891777.8878272,14,90,86.16145833333333,49.326388888888886,44.748263888888886
1724891777.8879716,14,91,94.48263888888889,54.411458333333336,33.510416666666664
1724891777.888119,14,92,93.30902777777776,49.02256944444444,32.25694444444444
1724891785.2232122,14,9,70.50347222222223,34.838541666666664,112.39583333333331
1724891785.2234476,14,10,67.49305555555556,33.11284722222222,110.20833333333331
1724891785.2236574,14,11,71.31597222222223,34.208333333333336,112.01388888888889
1724891785.2238662,14,21,77.36284722222223,45.75347222222222,38.401041666666664
1724891785.2240713,14,22,69.91666666666667,44.177083333333336,56.03819444444444
1724891785.224275,14,23,74.71875,50.39756944444444,62.30381944444444
1724891785.2244718,14,33,88.80555555555556,54.35069444444444,64.71527777777777
1724891785.2246702,14,34,69.48263888888889,53.682291666666664,31.3125
1724891785.2248688,14,35,75.77777777777777,58.208333333333336,31.46875
1724891785.225073,14,45,91.20486111111111,64.41493055555556,52.10590277777778
1724891785.2252722,14,46,79.89236111111111,58.998263888888886,31.59722222222222
1724891785.225468,14,47,88.97916666666667,38.170138888888886,31.166666666666668
1724891791.742714,14,57,52.0,50.463541666666664,79.68923611111111
1724891791.742894,14,58,55.729166666666664,46.578125,81.65277777777777
1724891791.7430615,14,59,47.60069444444444,53.03993055555556,74.65104166666667
1724891791.7432196,14,69,78.25,46.24131944444444,50.07465277777778
1724891791.7433665,14,70,72.01388888888889,50.973958333333336,52.317708333333336
1724891791.7435112,14,71,73.16493055555556,52.685763888888886,55.97743055555556
1724891791.7436576,14,81,88.85416666666667,50.685763888888886,62.24131944444444
1724891791.7438002,14,82,68.66840277777777,58.001736111111114,32.592013888888886
1724891791.7439442,14,83,68.58680555555556,62.123263888888886,31.258680555555557
1724891791.7440872,14,93,92.88541666666669,54.01909722222222,44.442708333333336
